"target_doi","year","citation_count","PY","years_since_pub","scite_total_citation_count"
"10.1093/scan/nsy009",2020,9,2018,2,20
"10.1093/scan/nsy012",2018,3,2018,0,11
"10.1093/scan/nsy012",2019,3,2018,1,11
"10.1093/scan/nsy012",2020,5,2018,2,11
"10.1093/scan/nsy014",2018,2,2018,0,13
"10.1093/scan/nsy014",2019,6,2018,1,13
"10.1093/scan/nsy014",2020,5,2018,2,13
"10.1093/scan/nsy015",2018,0,2018,0,4
"10.1093/scan/nsy015",2019,2,2018,1,4
"10.1093/scan/nsy015",2020,2,2018,2,4
"10.1093/scan/nsy018",2018,4,2018,0,46
"10.1093/scan/nsy018",2019,12,2018,1,46
"10.1093/scan/nsy018",2020,30,2018,2,46
"10.1093/scan/nsy025",2018,1,2018,0,7
"10.1093/scan/nsy025",2019,2,2018,1,7
"10.1093/scan/nsy025",2020,4,2018,2,7
"10.1093/scan/nsy035",2018,0,2018,0,3
"10.1093/scan/nsy035",2019,1,2018,1,3
"10.1093/scan/nsy035",2020,2,2018,2,3
"10.1093/scan/nsy037",2018,0,2018,0,2
"10.1093/scan/nsy037",2019,2,2018,1,2
"10.1093/scan/nsy037",2020,0,2018,2,2
"10.1093/scan/nsy039",2018,0,2018,0,2
"10.1093/scan/nsy039",2019,2,2018,1,2
"10.1093/scan/nsy039",2020,0,2018,2,2
"10.1093/scan/nsy040",2018,0,2018,0,4
"10.1093/scan/nsy040",2019,2,2018,1,4
"10.1093/scan/nsy040",2020,2,2018,2,4
"10.1093/scan/nsy056",2018,1,2018,0,12
"10.1093/scan/nsy056",2019,3,2018,1,12
"10.1093/scan/nsy056",2020,8,2018,2,12
"10.1093/scan/nsy058",2018,1,2018,0,6
"10.1093/scan/nsy058",2019,4,2018,1,6
"10.1093/scan/nsy058",2020,1,2018,2,6
"10.1093/scan/nsy063",2018,1,2018,0,5
"10.1093/scan/nsy063",2019,0,2018,1,5
"10.1093/scan/nsy063",2020,4,2018,2,5
"10.1093/scan/nsy066",2018,0,2018,0,7
"10.1093/scan/nsy066",2019,4,2018,1,7
"10.1093/scan/nsy066",2020,3,2018,2,7
"10.1093/scan/nsy067",2018,0,2018,0,3
"10.1093/scan/nsy067",2019,1,2018,1,3
"10.1093/scan/nsy067",2020,2,2018,2,3
"10.1093/scan/nsy071",2018,1,2018,0,18
"10.1093/scan/nsy071",2019,3,2018,1,18
"10.1093/scan/nsy071",2020,14,2018,2,18
"10.1093/scan/nsy081",2018,1,2018,0,6
"10.1093/scan/nsy081",2019,1,2018,1,6
"10.1093/scan/nsy081",2020,4,2018,2,6
"10.1093/schbul/sbr128",2013,9,2013,0,37
"10.1093/schbul/sbr128",2014,6,2013,1,37
"10.1093/schbul/sbr128",2015,7,2013,2,37
"10.1093/schbul/sbr128",2016,3,2013,3,37
"10.1093/schbul/sbr128",2017,5,2013,4,37
"10.1093/schbul/sbr128",2018,0,2013,5,37
"10.1093/schbul/sbr128",2019,4,2013,6,37
"10.1093/schbul/sbr128",2020,3,2013,7,37
"10.1097/j.pain.0000000000000390",2016,0,2016,0,11
"10.1097/j.pain.0000000000000390",2017,3,2016,1,11
"10.1097/j.pain.0000000000000390",2018,2,2016,2,11
"10.1097/j.pain.0000000000000390",2019,4,2016,3,11
"10.1097/j.pain.0000000000000390",2020,2,2016,4,11
"10.1097/j.pain.0000000000000587",2016,0,2016,0,11
"10.1097/j.pain.0000000000000587",2017,5,2016,1,11
"10.1097/j.pain.0000000000000587",2018,2,2016,2,11
"10.1097/j.pain.0000000000000587",2019,2,2016,3,11
"10.1097/j.pain.0000000000000587",2020,2,2016,4,11
"10.1097/j.pain.0000000000000720",2017,5,2017,0,21
"10.1097/j.pain.0000000000000720",2018,6,2017,1,21
"10.1097/j.pain.0000000000000720",2019,4,2017,2,21
"10.1097/j.pain.0000000000000720",2020,6,2017,3,21
"10.1098/rstb.2011.0262",2012,4,2012,0,68
"10.1098/rstb.2011.0262",2013,6,2012,1,68
"10.1098/rstb.2011.0262",2014,4,2012,2,68
"10.1098/rstb.2011.0262",2015,8,2012,3,68
"10.1098/rstb.2011.0262",2016,13,2012,4,68
"10.1098/rstb.2011.0262",2017,6,2012,5,68
"10.1098/rstb.2011.0262",2018,9,2012,6,68
"10.1098/rstb.2011.0262",2019,10,2012,7,68
"10.1098/rstb.2011.0262",2020,8,2012,8,68
"10.1098/rstb.2011.0302",2012,2,2012,0,23
"10.1098/rstb.2011.0302",2013,5,2012,1,23
"10.1098/rstb.2011.0302",2014,1,2012,2,23
"10.1098/rstb.2011.0302",2015,8,2012,3,23
"10.1098/rstb.2011.0302",2016,1,2012,4,23
"10.1098/rstb.2011.0302",2017,1,2012,5,23
"10.1098/rstb.2011.0302",2018,1,2012,6,23
"10.1098/rstb.2011.0302",2019,0,2012,7,23
"10.1098/rstb.2011.0302",2020,4,2012,8,23
"10.1098/rstb.2013.0176",2014,0,2014,0,13
"10.1098/rstb.2013.0176",2015,0,2014,1,13
"10.1098/rstb.2013.0176",2016,2,2014,2,13
"10.1098/rstb.2013.0176",2017,3,2014,3,13
"10.1098/rstb.2013.0176",2018,4,2014,4,13
"10.1098/rstb.2013.0176",2019,3,2014,5,13
"10.1098/rstb.2013.0176",2020,1,2014,6,13
"10.1098/rstb.2015.0075",2016,2,2016,0,26
"10.1098/rstb.2015.0075",2017,5,2016,1,26
"10.1098/rstb.2015.0075",2018,7,2016,2,26
"10.1098/rstb.2015.0075",2019,4,2016,3,26
"10.1098/rstb.2015.0075",2020,8,2016,4,26
"10.1098/rstb.2017.0284",2018,2,2018,0,62
"10.1098/rstb.2017.0284",2019,24,2018,1,62
"10.1098/rstb.2017.0284",2020,36,2018,2,62
"10.1101/lm.045435.117",2017,0,2017,0,1
"10.1101/lm.045435.117",2018,0,2017,1,1
"10.1101/lm.045435.117",2019,1,2017,2,1
"10.1101/lm.045435.117",2020,0,2017,3,1
"10.1101/lm.1845710",2010,0,2010,0,70
"10.1101/lm.1845710",2011,4,2010,1,70
"10.1101/lm.1845710",2012,7,2010,2,70
"10.1101/lm.1845710",2013,11,2010,3,70
"10.1101/lm.1845710",2014,8,2010,4,70
"10.1101/lm.1845710",2015,11,2010,5,70
"10.1101/lm.1845710",2016,7,2010,6,70
"10.1101/lm.1845710",2017,7,2010,7,70
"10.1101/lm.1845710",2018,6,2010,8,70
"10.1101/lm.1845710",2019,5,2010,9,70
"10.1101/lm.1845710",2020,4,2010,10,70
"10.1111/acer.12266",2014,3,2014,0,47
"10.1111/acer.12266",2015,3,2014,1,47
"10.1111/acer.12266",2016,11,2014,2,47
"10.1111/acer.12266",2017,5,2014,3,47
"10.1111/acer.12266",2018,3,2014,4,47
"10.1111/acer.12266",2019,10,2014,5,47
"10.1111/acer.12266",2020,12,2014,6,47
"10.1111/acer.12835",2015,0,2015,0,4
"10.1111/acer.12835",2016,2,2015,1,4
"10.1111/acer.12835",2017,1,2015,2,4
"10.1111/acer.12835",2018,0,2015,3,4
"10.1111/acer.12835",2019,1,2015,4,4
"10.1111/acer.12835",2020,0,2015,5,4
"10.1111/add.13699",2017,3,2017,0,59
"10.1111/add.13699",2018,5,2017,1,59
"10.1111/add.13699",2019,0,2017,2,59
"10.1111/add.13699",2020,51,2017,3,59
"10.1111/ajsp.12061",2014,0,2014,0,4
"10.1111/ajsp.12061",2015,0,2014,1,4
"10.1111/ajsp.12061",2016,2,2014,2,4
"10.1111/ajsp.12061",2017,1,2014,3,4
"10.1111/ajsp.12061",2018,1,2014,4,4
"10.1111/ajsp.12061",2019,0,2014,5,4
"10.1111/ajsp.12061",2020,0,2014,6,4
"10.1111/biom.12713",2018,3,2018,0,9
"10.1111/biom.12713",2019,1,2018,1,9
"10.1111/biom.12713",2020,5,2018,2,9
"10.1111/camh.12114",2016,0,2016,0,1
"10.1111/camh.12114",2017,0,2016,1,1
"10.1111/camh.12114",2018,0,2016,2,1
"10.1111/camh.12114",2019,0,2016,3,1
"10.1111/camh.12114",2020,1,2016,4,1
"10.1111/cdev.12665",2017,0,2017,0,17
"10.1111/cdev.12665",2018,10,2017,1,17
"10.1111/cdev.12665",2019,3,2017,2,17
"10.1111/cdev.12665",2020,4,2017,3,17
"10.1111/cdev.12838",2018,8,2018,0,48
"10.1111/cdev.12838",2019,11,2018,1,48
"10.1111/cdev.12838",2020,29,2018,2,48
"10.1111/desc.12484",2018,7,2018,0,20
"10.1111/desc.12484",2019,6,2018,1,20
"10.1111/desc.12484",2020,7,2018,2,20
"10.1111/ejn.12428",2014,1,2014,0,10
"10.1111/ejn.12428",2015,4,2014,1,10
"10.1111/ejn.12428",2016,3,2014,2,10
"10.1111/ejn.12428",2017,0,2014,3,10
"10.1111/ejn.12428",2018,0,2014,4,10
"10.1111/ejn.12428",2019,2,2014,5,10
"10.1111/ejn.12428",2020,0,2014,6,10
"10.1111/j.1369-1600.2011.00383.x",2012,1,2012,0,39
"10.1111/j.1369-1600.2011.00383.x",2013,4,2012,1,39
"10.1111/j.1369-1600.2011.00383.x",2014,7,2012,2,39
"10.1111/j.1369-1600.2011.00383.x",2015,2,2012,3,39
"10.1111/j.1369-1600.2011.00383.x",2016,7,2012,4,39
"10.1111/j.1369-1600.2011.00383.x",2017,1,2012,5,39
"10.1111/j.1369-1600.2011.00383.x",2018,7,2012,6,39
"10.1111/j.1369-1600.2011.00383.x",2019,6,2012,7,39
"10.1111/j.1369-1600.2011.00383.x",2020,4,2012,8,39
"10.1111/j.1460-9568.2008.06557.x",2009,0,2009,0,20
"10.1111/j.1460-9568.2008.06557.x",2010,3,2009,1,20
"10.1111/j.1460-9568.2008.06557.x",2011,4,2009,2,20
"10.1111/j.1460-9568.2008.06557.x",2012,3,2009,3,20
"10.1111/j.1460-9568.2008.06557.x",2013,0,2009,4,20
"10.1111/j.1460-9568.2008.06557.x",2014,3,2009,5,20
"10.1111/j.1460-9568.2008.06557.x",2015,3,2009,6,20
"10.1111/j.1460-9568.2008.06557.x",2016,0,2009,7,20
"10.1111/j.1460-9568.2008.06557.x",2017,0,2009,8,20
"10.1111/j.1460-9568.2008.06557.x",2018,1,2009,9,20
"10.1111/j.1460-9568.2008.06557.x",2019,2,2009,10,20
"10.1111/j.1460-9568.2008.06557.x",2020,1,2009,11,20
"10.1111/j.1460-9568.2009.06674.x",2009,1,2009,0,100
"10.1111/j.1460-9568.2009.06674.x",2010,5,2009,1,100
"10.1111/j.1460-9568.2009.06674.x",2011,16,2009,2,100
"10.1111/j.1460-9568.2009.06674.x",2012,15,2009,3,100
"10.1111/j.1460-9568.2009.06674.x",2013,10,2009,4,100
"10.1111/j.1460-9568.2009.06674.x",2014,7,2009,5,100
"10.1111/j.1460-9568.2009.06674.x",2015,7,2009,6,100
"10.1111/j.1460-9568.2009.06674.x",2016,9,2009,7,100
"10.1111/j.1460-9568.2009.06674.x",2017,8,2009,8,100
"10.1111/j.1460-9568.2009.06674.x",2018,6,2009,9,100
"10.1111/j.1460-9568.2009.06674.x",2019,9,2009,10,100
"10.1111/j.1460-9568.2009.06674.x",2020,7,2009,11,100
"10.1111/j.1460-9568.2009.06796.x",2009,4,2009,0,478
"10.1111/j.1460-9568.2009.06796.x",2010,12,2009,1,478
"10.1111/j.1460-9568.2009.06796.x",2011,24,2009,2,478
"10.1111/j.1460-9568.2009.06796.x",2012,32,2009,3,478
"10.1111/j.1460-9568.2009.06796.x",2013,32,2009,4,478
"10.1111/j.1460-9568.2009.06796.x",2014,42,2009,5,478
"10.1111/j.1460-9568.2009.06796.x",2015,46,2009,6,478
"10.1111/j.1460-9568.2009.06796.x",2016,44,2009,7,478
"10.1111/j.1460-9568.2009.06796.x",2017,38,2009,8,478
"10.1111/j.1460-9568.2009.06796.x",2018,57,2009,9,478
"10.1111/j.1460-9568.2009.06796.x",2019,43,2009,10,478
"10.1111/j.1460-9568.2009.06796.x",2020,104,2009,11,478
"10.1111/j.1460-9568.2010.07208.x",2010,1,2010,0,18
"10.1111/j.1460-9568.2010.07208.x",2011,3,2010,1,18
"10.1111/j.1460-9568.2010.07208.x",2012,4,2010,2,18
"10.1111/j.1460-9568.2010.07208.x",2013,0,2010,3,18
"10.1111/j.1460-9568.2010.07208.x",2014,3,2010,4,18
"10.1111/j.1460-9568.2010.07208.x",2015,1,2010,5,18
"10.1111/j.1460-9568.2010.07208.x",2016,1,2010,6,18
"10.1111/j.1460-9568.2010.07208.x",2017,0,2010,7,18
"10.1111/j.1460-9568.2010.07208.x",2018,0,2010,8,18
"10.1111/j.1460-9568.2010.07208.x",2019,1,2010,9,18
"10.1111/j.1460-9568.2010.07208.x",2020,4,2010,10,18
"10.1111/j.1460-9568.2011.07656.x",2011,1,2011,0,18
"10.1111/j.1460-9568.2011.07656.x",2012,0,2011,1,18
"10.1111/j.1460-9568.2011.07656.x",2013,3,2011,2,18
"10.1111/j.1460-9568.2011.07656.x",2014,4,2011,3,18
"10.1111/j.1460-9568.2011.07656.x",2015,3,2011,4,18
"10.1111/j.1460-9568.2011.07656.x",2016,1,2011,5,18
"10.1111/j.1460-9568.2011.07656.x",2017,4,2011,6,18
"10.1111/j.1460-9568.2011.07656.x",2018,1,2011,7,18
"10.1111/j.1460-9568.2011.07656.x",2019,0,2011,8,18
"10.1111/j.1460-9568.2011.07656.x",2020,1,2011,9,18
"10.1111/j.1460-9568.2012.08076.x",2012,2,2012,0,51
"10.1111/j.1460-9568.2012.08076.x",2013,4,2012,1,51
"10.1111/j.1460-9568.2012.08076.x",2014,8,2012,2,51
"10.1111/j.1460-9568.2012.08076.x",2015,7,2012,3,51
"10.1111/j.1460-9568.2012.08076.x",2016,3,2012,4,51
"10.1111/j.1460-9568.2012.08076.x",2017,6,2012,5,51
"10.1111/j.1460-9568.2012.08076.x",2018,7,2012,6,51
"10.1111/j.1460-9568.2012.08076.x",2019,8,2012,7,51
"10.1111/j.1460-9568.2012.08076.x",2020,6,2012,8,51
"10.1111/j.1467-7687.2012.01174.x",2012,1,2012,0,80
"10.1111/j.1467-7687.2012.01174.x",2013,5,2012,1,80
"10.1111/j.1467-7687.2012.01174.x",2014,10,2012,2,80
"10.1111/j.1467-7687.2012.01174.x",2015,11,2012,3,80
"10.1111/j.1467-7687.2012.01174.x",2016,11,2012,4,80
"10.1111/j.1467-7687.2012.01174.x",2017,12,2012,5,80
"10.1111/j.1467-7687.2012.01174.x",2018,9,2012,6,80
"10.1111/j.1467-7687.2012.01174.x",2019,11,2012,7,80
"10.1111/j.1467-7687.2012.01174.x",2020,10,2012,8,80
"10.1111/j.1467-8624.2012.01829.x",2012,1,2012,0,99
"10.1111/j.1467-8624.2012.01829.x",2013,9,2012,1,99
"10.1111/j.1467-8624.2012.01829.x",2014,9,2012,2,99
"10.1111/j.1467-8624.2012.01829.x",2015,12,2012,3,99
"10.1111/j.1467-8624.2012.01829.x",2016,16,2012,4,99
"10.1111/j.1467-8624.2012.01829.x",2017,10,2012,5,99
"10.1111/j.1467-8624.2012.01829.x",2018,17,2012,6,99
"10.1111/j.1467-8624.2012.01829.x",2019,13,2012,7,99
"10.1111/j.1467-8624.2012.01829.x",2020,12,2012,8,99
"10.1111/j.1467-9280.2009.02402.x",2009,0,2009,0,319
"10.1111/j.1467-9280.2009.02402.x",2010,2,2009,1,319
"10.1111/j.1467-9280.2009.02402.x",2011,7,2009,2,319
"10.1111/j.1467-9280.2009.02402.x",2012,11,2009,3,319
"10.1111/j.1467-9280.2009.02402.x",2013,10,2009,4,319
"10.1111/j.1467-9280.2009.02402.x",2014,18,2009,5,319
"10.1111/j.1467-9280.2009.02402.x",2015,18,2009,6,319
"10.1111/j.1467-9280.2009.02402.x",2016,25,2009,7,319
"10.1111/j.1467-9280.2009.02402.x",2017,26,2009,8,319
"10.1111/j.1467-9280.2009.02402.x",2018,39,2009,9,319
"10.1111/j.1467-9280.2009.02402.x",2019,63,2009,10,319
"10.1111/j.1467-9280.2009.02402.x",2020,100,2009,11,319
"10.1111/j.1467-9450.2008.00678.x",2009,2,2009,0,68
"10.1111/j.1467-9450.2008.00678.x",2010,5,2009,1,68
"10.1111/j.1467-9450.2008.00678.x",2011,6,2009,2,68
"10.1111/j.1467-9450.2008.00678.x",2012,6,2009,3,68
"10.1111/j.1467-9450.2008.00678.x",2013,7,2009,4,68
"10.1111/j.1467-9450.2008.00678.x",2014,4,2009,5,68
"10.1111/j.1467-9450.2008.00678.x",2015,6,2009,6,68
"10.1111/j.1467-9450.2008.00678.x",2016,5,2009,7,68
"10.1111/j.1467-9450.2008.00678.x",2017,7,2009,8,68
"10.1111/j.1467-9450.2008.00678.x",2018,8,2009,9,68
"10.1111/j.1467-9450.2008.00678.x",2019,8,2009,10,68
"10.1111/j.1467-9450.2008.00678.x",2020,4,2009,11,68
"10.1111/j.1467-9922.2011.00635.x",2011,0,2011,0,9
"10.1111/j.1467-9922.2011.00635.x",2012,0,2011,1,9
"10.1111/j.1467-9922.2011.00635.x",2013,2,2011,2,9
"10.1111/j.1467-9922.2011.00635.x",2014,0,2011,3,9
"10.1111/j.1467-9922.2011.00635.x",2015,2,2011,4,9
"10.1111/j.1467-9922.2011.00635.x",2016,1,2011,5,9
"10.1111/j.1467-9922.2011.00635.x",2017,1,2011,6,9
"10.1111/j.1467-9922.2011.00635.x",2018,1,2011,7,9
"10.1111/j.1467-9922.2011.00635.x",2019,2,2011,8,9
"10.1111/j.1467-9922.2011.00635.x",2020,0,2011,9,9
"10.1111/j.1468-5884.2011.00470.x",2011,0,2011,0,17
"10.1111/j.1468-5884.2011.00470.x",2012,1,2011,1,17
"10.1111/j.1468-5884.2011.00470.x",2013,2,2011,2,17
"10.1111/j.1468-5884.2011.00470.x",2014,1,2011,3,17
"10.1111/j.1468-5884.2011.00470.x",2015,2,2011,4,17
"10.1111/j.1468-5884.2011.00470.x",2016,2,2011,5,17
"10.1111/j.1468-5884.2011.00470.x",2017,2,2011,6,17
"10.1111/j.1468-5884.2011.00470.x",2018,2,2011,7,17
"10.1111/j.1468-5884.2011.00470.x",2019,2,2011,8,17
"10.1111/j.1468-5884.2011.00470.x",2020,3,2011,9,17
"10.1111/j.1469-8986.2010.01007.x",2010,0,2010,0,16
"10.1111/j.1469-8986.2010.01007.x",2011,2,2010,1,16
"10.1111/j.1469-8986.2010.01007.x",2012,3,2010,2,16
"10.1111/j.1469-8986.2010.01007.x",2013,1,2010,3,16
"10.1111/j.1469-8986.2010.01007.x",2014,1,2010,4,16
"10.1111/j.1469-8986.2010.01007.x",2015,0,2010,5,16
"10.1111/j.1469-8986.2010.01007.x",2016,2,2010,6,16
"10.1111/j.1469-8986.2010.01007.x",2017,3,2010,7,16
"10.1111/j.1469-8986.2010.01007.x",2018,2,2010,8,16
"10.1111/j.1469-8986.2010.01007.x",2019,1,2010,9,16
"10.1111/j.1469-8986.2010.01007.x",2020,1,2010,10,16
"10.1111/j.1469-8986.2010.01031.x",2010,0,2010,0,38
"10.1111/j.1469-8986.2010.01031.x",2011,4,2010,1,38
"10.1111/j.1469-8986.2010.01031.x",2012,0,2010,2,38
"10.1111/j.1469-8986.2010.01031.x",2013,3,2010,3,38
"10.1111/j.1469-8986.2010.01031.x",2014,4,2010,4,38
"10.1111/j.1469-8986.2010.01031.x",2015,1,2010,5,38
"10.1111/j.1469-8986.2010.01031.x",2016,4,2010,6,38
"10.1111/j.1469-8986.2010.01031.x",2017,2,2010,7,38
"10.1111/j.1469-8986.2010.01031.x",2018,4,2010,8,38
"10.1111/j.1469-8986.2010.01031.x",2019,7,2010,9,38
"10.1111/j.1469-8986.2010.01031.x",2020,9,2010,10,38
"10.1111/j.1743-6109.2011.02388.x",2011,5,2011,0,152
"10.1111/j.1743-6109.2011.02388.x",2012,16,2011,1,152
"10.1111/j.1743-6109.2011.02388.x",2013,13,2011,2,152
"10.1111/j.1743-6109.2011.02388.x",2014,6,2011,3,152
"10.1111/j.1743-6109.2011.02388.x",2015,18,2011,4,152
"10.1111/j.1743-6109.2011.02388.x",2016,11,2011,5,152
"10.1111/j.1743-6109.2011.02388.x",2017,10,2011,6,152
"10.1111/j.1743-6109.2011.02388.x",2018,11,2011,7,152
"10.1111/j.1743-6109.2011.02388.x",2019,5,2011,8,152
"10.1111/j.1743-6109.2011.02388.x",2020,57,2011,9,152
"10.1111/j.1745-6924.2009.01125.x",2009,22,2009,0,1014
"10.1111/j.1745-6924.2009.01125.x",2010,99,2009,1,1014
"10.1111/j.1745-6924.2009.01125.x",2011,118,2009,2,1014
"10.1111/j.1745-6924.2009.01125.x",2012,94,2009,3,1014
"10.1111/j.1745-6924.2009.01125.x",2013,89,2009,4,1014
"10.1111/j.1745-6924.2009.01125.x",2014,91,2009,5,1014
"10.1111/j.1745-6924.2009.01125.x",2015,70,2009,6,1014
"10.1111/j.1745-6924.2009.01125.x",2016,86,2009,7,1014
"10.1111/j.1745-6924.2009.01125.x",2017,86,2009,8,1014
"10.1111/j.1745-6924.2009.01125.x",2018,92,2009,9,1014
"10.1111/j.1745-6924.2009.01125.x",2019,90,2009,10,1014
"10.1111/j.1745-6924.2009.01125.x",2020,77,2009,11,1014
"10.1111/j.1745-6924.2009.01128.x",2009,5,2009,0,96
"10.1111/j.1745-6924.2009.01128.x",2010,17,2009,1,96
"10.1111/j.1745-6924.2009.01128.x",2011,17,2009,2,96
"10.1111/j.1745-6924.2009.01128.x",2012,10,2009,3,96
"10.1111/j.1745-6924.2009.01128.x",2013,9,2009,4,96
"10.1111/j.1745-6924.2009.01128.x",2014,9,2009,5,96
"10.1111/j.1745-6924.2009.01128.x",2015,8,2009,6,96
"10.1111/j.1745-6924.2009.01128.x",2016,3,2009,7,96
"10.1111/j.1745-6924.2009.01128.x",2017,5,2009,8,96
"10.1111/j.1745-6924.2009.01128.x",2018,5,2009,9,96
"10.1111/j.1745-6924.2009.01128.x",2019,3,2009,10,96
"10.1111/j.1745-6924.2009.01128.x",2020,5,2009,11,96
"10.1111/j.1745-6924.2009.01129.x",2009,1,2009,0,9
"10.1111/j.1745-6924.2009.01129.x",2010,2,2009,1,9
"10.1111/j.1745-6924.2009.01129.x",2011,2,2009,2,9
"10.1111/j.1745-6924.2009.01129.x",2012,0,2009,3,9
"10.1111/j.1745-6924.2009.01129.x",2013,0,2009,4,9
"10.1111/j.1745-6924.2009.01129.x",2014,1,2009,5,9
"10.1111/j.1745-6924.2009.01129.x",2015,0,2009,6,9
"10.1111/j.1745-6924.2009.01129.x",2016,0,2009,7,9
"10.1111/j.1745-6924.2009.01129.x",2017,2,2009,8,9
"10.1111/j.1745-6924.2009.01129.x",2018,0,2009,9,9
"10.1111/j.1745-6924.2009.01129.x",2019,1,2009,10,9
"10.1111/j.1745-6924.2009.01129.x",2020,0,2009,11,9
"10.1111/j.1749-6632.2009.04418.x",2009,4,2009,0,775
"10.1111/j.1749-6632.2009.04418.x",2010,24,2009,1,775
"10.1111/j.1749-6632.2009.04418.x",2011,42,2009,2,775
"10.1111/j.1749-6632.2009.04418.x",2012,58,2009,3,775
"10.1111/j.1749-6632.2009.04418.x",2013,64,2009,4,775
"10.1111/j.1749-6632.2009.04418.x",2014,59,2009,5,775
"10.1111/j.1749-6632.2009.04418.x",2015,66,2009,6,775
"10.1111/j.1749-6632.2009.04418.x",2016,75,2009,7,775
"10.1111/j.1749-6632.2009.04418.x",2017,73,2009,8,775
"10.1111/j.1749-6632.2009.04418.x",2018,77,2009,9,775
"10.1111/j.1749-6632.2009.04418.x",2019,86,2009,10,775
"10.1111/j.1749-6632.2009.04418.x",2020,147,2009,11,775
"10.1111/j.1749-6632.2009.04508.x",2009,0,2009,0,78
"10.1111/j.1749-6632.2009.04508.x",2010,5,2009,1,78
"10.1111/j.1749-6632.2009.04508.x",2011,5,2009,2,78
"10.1111/j.1749-6632.2009.04508.x",2012,6,2009,3,78
"10.1111/j.1749-6632.2009.04508.x",2013,5,2009,4,78
"10.1111/j.1749-6632.2009.04508.x",2014,6,2009,5,78
"10.1111/j.1749-6632.2009.04508.x",2015,7,2009,6,78
"10.1111/j.1749-6632.2009.04508.x",2016,5,2009,7,78
"10.1111/j.1749-6632.2009.04508.x",2017,8,2009,8,78
"10.1111/j.1749-6632.2009.04508.x",2018,4,2009,9,78
"10.1111/j.1749-6632.2009.04508.x",2019,20,2009,10,78
"10.1111/j.1749-6632.2009.04508.x",2020,7,2009,11,78
"10.1111/j.1749-6632.2009.04592.x",2009,1,2009,0,176
"10.1111/j.1749-6632.2009.04592.x",2010,8,2009,1,176
"10.1111/j.1749-6632.2009.04592.x",2011,4,2009,2,176
"10.1111/j.1749-6632.2009.04592.x",2012,11,2009,3,176
"10.1111/j.1749-6632.2009.04592.x",2013,12,2009,4,176
"10.1111/j.1749-6632.2009.04592.x",2014,23,2009,5,176
"10.1111/j.1749-6632.2009.04592.x",2015,23,2009,6,176
"10.1111/j.1749-6632.2009.04592.x",2016,14,2009,7,176
"10.1111/j.1749-6632.2009.04592.x",2017,16,2009,8,176
"10.1111/j.1749-6632.2009.04592.x",2018,23,2009,9,176
"10.1111/j.1749-6632.2009.04592.x",2019,16,2009,10,176
"10.1111/j.1749-6632.2009.04592.x",2020,25,2009,11,176
"10.1111/j.1749-6632.2010.05446.x",2010,3,2010,0,379
"10.1111/j.1749-6632.2010.05446.x",2011,21,2010,1,379
"10.1111/j.1749-6632.2010.05446.x",2012,25,2010,2,379
"10.1111/j.1749-6632.2010.05446.x",2013,45,2010,3,379
"10.1111/j.1749-6632.2010.05446.x",2014,28,2010,4,379
"10.1111/j.1749-6632.2010.05446.x",2015,31,2010,5,379
"10.1111/j.1749-6632.2010.05446.x",2016,44,2010,6,379
"10.1111/j.1749-6632.2010.05446.x",2017,44,2010,7,379
"10.1111/j.1749-6632.2010.05446.x",2018,31,2010,8,379
"10.1111/j.1749-6632.2010.05446.x",2019,40,2010,9,379
"10.1111/j.1749-6632.2010.05446.x",2020,67,2010,10,379
"10.1111/j.1749-6632.2011.06433.x",2012,1,2012,0,22
"10.1111/j.1749-6632.2011.06433.x",2013,5,2012,1,22
"10.1111/j.1749-6632.2011.06433.x",2014,4,2012,2,22
"10.1111/j.1749-6632.2011.06433.x",2015,0,2012,3,22
"10.1111/j.1749-6632.2011.06433.x",2016,1,2012,4,22
"10.1111/j.1749-6632.2011.06433.x",2017,3,2012,5,22
"10.1111/j.1749-6632.2011.06433.x",2018,3,2012,6,22
"10.1111/j.1749-6632.2011.06433.x",2019,3,2012,7,22
"10.1111/j.1749-6632.2011.06433.x",2020,2,2012,8,22
"10.1111/j.1749-6632.2011.06437.x",2012,1,2012,0,11
"10.1111/j.1749-6632.2011.06437.x",2013,1,2012,1,11
"10.1111/j.1749-6632.2011.06437.x",2014,0,2012,2,11
"10.1111/j.1749-6632.2011.06437.x",2015,4,2012,3,11
"10.1111/j.1749-6632.2011.06437.x",2016,0,2012,4,11
"10.1111/j.1749-6632.2011.06437.x",2017,2,2012,5,11
"10.1111/j.1749-6632.2011.06437.x",2018,1,2012,6,11
"10.1111/j.1749-6632.2011.06437.x",2019,1,2012,7,11
"10.1111/j.1749-6632.2011.06437.x",2020,1,2012,8,11
"10.1111/j.1749-6632.2012.06407.x",2012,1,2012,0,3
"10.1111/j.1749-6632.2012.06407.x",2013,0,2012,1,3
"10.1111/j.1749-6632.2012.06407.x",2014,1,2012,2,3
"10.1111/j.1749-6632.2012.06407.x",2015,0,2012,3,3
"10.1111/j.1749-6632.2012.06407.x",2016,0,2012,4,3
"10.1111/j.1749-6632.2012.06407.x",2017,0,2012,5,3
"10.1111/j.1749-6632.2012.06407.x",2018,1,2012,6,3
"10.1111/j.1749-6632.2012.06407.x",2019,0,2012,7,3
"10.1111/j.1749-6632.2012.06407.x",2020,0,2012,8,3
"10.1111/j.1750-8606.2011.00188.x",2012,3,2012,0,19
